amphipoda_tot,bivalvia_tot,clupeidae_tot,clupea_harengus_tot,gadus_morhua_tot,gobiidae_tot,mysidae_tot,non_bio_tot,other_crustacea_tot,other_tot,other_pisces_tot,platichthys_flesus_tot,polychaeta_tot,saduria_entomon_tot,sprattus_sprattus_tot,pred_id,pred_length_cm,pred_weight_g,species,year,quarter,subdiv,ices_rect,X,Y,group,id,n
0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,2017_1_COD_100,11,11,Cod,2017,1,25,40G5,524.9792487681477,6200.586990408481,Small cod,2017_1_40G5_Small cod,8
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_11,37,407,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0.9699999999999996,0,0,0,0,0.24,0.13,0,0.49,0,0,0,0,0.44000000000000006,0,2017_1_COD_12,32,275,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0.28,0.16,0,0,0,0,0,0,0,0,0,0,0,0.14,0,2017_1_COD_13,38,425,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0.41,0,0,0,0,0,0.02,0,0.36000000000000004,0.04,0,0,0,0,0,2017_1_COD_14,29,205,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0.01,0,0,0,0,0,0,0,0.33000000000000007,0,0,0,0,0,0,2017_1_COD_15,28,204,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0,0,0,0,0,1.44,0,0,0.22,0.05,0.21,0,0,0,0,2017_1_COD_154,39,536,Cod,2017,1,25,40G5,532.3755836533543,6185.796146803043,Large cod,2017_1_40G5_Large cod,4
0,0,0,0.52,0,0,0.03,0,0,0,0,0,0,1.12,0,2017_1_COD_155,29,212,Cod,2017,1,25,40G5,532.3755836533543,6185.796146803043,Large cod,2017_1_40G5_Large cod,4
0.05,0,0,0,0,2.6699999999999995,0.17,0,0,0,0,0,0,0.08,0,2017_1_COD_157,23,112,Cod,2017,1,25,40G5,532.3755836533543,6185.796146803043,Small cod,2017_1_40G5_Small cod,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0.43999999999999995,0,2017_1_COD_158,28,154,Cod,2017,1,25,40G5,532.3755836533543,6185.796146803043,Large cod,2017_1_40G5_Large cod,4
0,0,0,0,0,0,0.18,0,0.26,0,0,0,0,0.02,2.12,2017_1_COD_159,24,107,Cod,2017,1,25,40G5,532.3755836533543,6185.796146803043,Small cod,2017_1_40G5_Small cod,8
0.01,0,0,0,0,0,0.12,0,0.2,0.14999999999999994,0,0,0,0.26,0,2017_1_COD_16,30,246,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,2017_1_COD_160,21,77,Cod,2017,1,25,40G5,532.3755836533543,6185.796146803043,Small cod,2017_1_40G5_Small cod,8
0.11,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,2017_1_COD_17,15,29,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Small cod,2017_1_40G4_Small cod,6
0.01,0,0,0,0,0,0.07,0,0,0,0.73,0,0,0.17,0,2017_1_COD_18,42,565,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,2017_1_COD_185,12,11,Cod,2017,1,25,40G5,557.4890273476741,6182.345896165379,Small cod,2017_1_40G5_Small cod,8
0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,2017_1_COD_19,39,490,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0,0,0,46.9,0,0,0,0,0,0,0.26,0,0,0,0,2017_1_COD_2,45,827,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0.53,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,2017_1_COD_20,27,179,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0.02,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,2017_1_COD_200,11,11,Cod,2017,1,25,40G5,557.4890273476741,6182.345896165379,Small cod,2017_1_40G5_Small cod,8
0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_203,42,740,Cod,2017,1,28,43G8,729.7395731146688,6342.343876851711,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.67,0.42,0,0,0,0,0,0,0,0,2017_1_COD_207,36,400,Cod,2017,1,28,43G8,729.7395731146688,6342.343876851711,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,2.6999999999999997,0.23,0,0,0,0,0,0,0,0,2017_1_COD_209,35,255,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29,2017_1_COD_210,49,1152,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,2017_1_COD_216,26,147,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.21,0.12999999999999998,0,0,0,0,0,0,0,0,2017_1_COD_217,26,152,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,2017_1_COD_219,27,181,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0.04,0,0.56,17.83,0,0.63,0.97,0,0,0,0,0,0,0,0,2017_1_COD_220,35,373,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,2017_1_COD_221,33,350,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,2017_1_COD_222,37,400,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,3.02,2017_1_COD_223,46,989,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,6.89,2017_1_COD_224,32,304,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,1.69,0.03,0,0,0,0,0,0,0,0,2017_1_COD_225,31,310,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,2.76,1.460000000000001,0,0,0,0,0,0.1,0,0,2017_1_COD_226,27,173,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,2017_1_COD_228,25,150,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,2017_1_COD_229,29,225,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.59,0.1,0,0,0,0,0,0,0,0,2017_1_COD_231,26,164,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.79,0,0,0,0,0,0,0.07,0.04,0,2017_1_COD_232,25,149,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,2017_1_COD_233,29,219,Cod,2017,1,28,43G8,733.7675875478154,6342.570656460979,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,2.3299999999999996,0.9099999999999993,0,0.07,0,0.1,0,0,0,0.1,2017_1_COD_236,47,1079,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,3.4,2017_1_COD_237,39,555,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,2.8000000000000003,0,0,0,0,0.1,0,0,0,7.02,2017_1_COD_238,35,403,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,2.4,0,0,0,0.18,0,0,0,0,0,0,0,0,2017_1_COD_239,35,452,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,1.06,0.03999999999999999,0,0,0,0.15,0,0,0,0,2017_1_COD_240,38,457,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,1.71,1.4600000000000002,0,0,0,0,0,0,0,0,2017_1_COD_241,38,480,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,3.81,2017_1_COD_242,31,273,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,1.72,0.2,0,0,0,0.08,0,0,0,0,2017_1_COD_245,37,538,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,1.56,0,0,0,0.11,0,0,0,0,0,0,0,0,2017_1_COD_246,35,402,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0.42,0,0,0,0.3799999999999999,0,1.02,0,0,0,0,0,0,2017_1_COD_247,34,366,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0.06,0,0,0,0,0,0.74,0,0,0,0,0,0,0,10.21,2017_1_COD_248,37,509,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,2017_1_COD_249,30,249,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,0,4.100000000000006,0,1.4900000000000002,0,0.1,0,0,0,0,2017_1_COD_250,40,616,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0.83,0,0,0,0.35999999999999993,0,0,0,0,0,0,0,0,2017_1_COD_254,34,326,Cod,2017,1,28,43G8,730.6426749516377,6344.253810160388,Large cod,2017_1_43G8_Large cod,33
0,0,0,0,0,4,0.18,0,0,0,0.54,0,0,0,0,2017_1_COD_256,33,334,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,10.15,2017_1_COD_257,34,378,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,3.19,2017_1_COD_258,36,383,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,2017_1_COD_259,31,261,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_260,27,185,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,14.89,2017_1_COD_261,44,719,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_263,36,344,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,4.58,2017_1_COD_264,35,336,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,2017_1_COD_267,42,577,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.99,0,2017_1_COD_268,46,784,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,3,0,0,0,0,0,0,0,3.71,0,0,0,21.85,2017_1_COD_269,47,890,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_270,27,148,Cod,2017,1,28,43G9,746.9708996984778,6358.222319632409,Large cod,2017_1_43G9_Large cod,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11,2017_1_COD_275,30,234,Cod,2017,1,28,45G9,745.3350736034755,6466.022277322906,Large cod,2017_1_45G9_Large cod,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_276,32,295,Cod,2017,1,28,45G9,745.3350736034755,6466.022277322906,Large cod,2017_1_45G9_Large cod,6
0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,2017_1_COD_277,33,318,Cod,2017,1,28,45G9,745.3350736034755,6466.022277322906,Large cod,2017_1_45G9_Large cod,6
0,0,0,4.75,0,0,0,0,0,0,0.58,0,0,0,0,2017_1_COD_278,44,916,Cod,2017,1,28,45G9,745.3350736034755,6466.022277322906,Large cod,2017_1_45G9_Large cod,6
0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,2017_1_COD_279,36,392,Cod,2017,1,28,45G9,745.3350736034755,6466.022277322906,Large cod,2017_1_45G9_Large cod,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2017_1_COD_280,26,145,Cod,2017,1,28,45G9,745.3350736034755,6466.022277322906,Large cod,2017_1_45G9_Large cod,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,2017_1_COD_286,46,804,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0.72,2017_1_COD_287,49,960,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77,2017_1_COD_288,37,475,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2017_1_COD_289,34,301,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,2017_1_COD_290,35,330,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_291,36,412,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,9.09,2017_1_COD_292,36,427,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,2017_1_COD_293,44,598,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,2017_1_COD_294,40,434,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,2017_1_COD_297,30,229,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_298,32,288,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,2017_1_COD_299,31,278,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.35,0,2017_1_COD_3,35,370,Cod,2017,1,25,40G4,459.147773711364,6172.882651030415,Large cod,2017_1_40G4_Large cod,35
0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_300,31,250,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,2017_1_COD_302,31,253,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,2017_1_COD_303,29,212,Cod,2017,1,27,43G7,645.5401972945244,6355.220657358853,Large cod,2017_1_43G7_Large cod,15
0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,2017_1_COD_304,32,308,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,7.19,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_305,40,566,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0.63,0,0,0,0,0.03,0,0,0,0,0,0,0,2017_1_COD_306,35,349,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_307,32,319,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_308,34,335,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,2.22,2017_1_COD_309,42,588,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_310,24,130,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_311,28,218,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_312,30,267,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_313,31,277,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,6.63,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_314,36,345,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,6.33,0,0,0,0,0,0,0.54,0,0,0,0,2017_1_COD_315,45,883,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_316,29,218,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2017_1_COD_317,25,160,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2017_1_COD_319,31,275,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,2017_1_COD_324,24,128,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_325,26,157,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_326,23,107,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_327,32,280,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,2017_1_COD_328,35,395,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,2017_1_COD_329,26,153,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,2017_1_COD_332,21,91,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_333,24,125,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,2017_1_COD_334,38,589,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_335,36,403,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_338,22,223,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_339,41,593,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,4.5,2017_1_COD_340,36,384,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_341,34,309,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_342,29,208,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_343,27,164,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_345,48,990,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_346,38,454,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,5.68,0,0,0,0,0,0,0.06,0,0,0,0,2017_1_COD_347,46,784,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_348,30,232,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,9.93,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_350,43,638,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,2017_1_COD_351,37,432,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_352,43,622,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_353,43,578,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,11.91,0,0,0,0,0,0,1.15,0,0,0,0,2017_1_COD_354,40,562,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_355,38,456,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_356,31,256,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,2017_1_COD_357,29,250,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,2017_1_COD_358,39,557,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_359,35,378,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_364,49,974,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_366,26,272,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Large cod,2017_1_42G6_Large cod,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017_1_COD_369,22,99,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,2017_1_COD_371,23,98,Cod,2017,1,27,42G6,613.6787778890705,6270.682754484021,Small cod,2017_1_42G6_Small cod,8
0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,2017_1_COD_384,47,965,Cod,2017,1,25,41G7,647.3338697206914,6216.0246844983185,Large cod,2017_1_41G7_Large cod,14
0.09,0,0,1.46,0,0,0.01,0,0,0,0,0,0,0,0,2017_1_COD_386,41,614,Cod,2017,1,25,41G7,647.3338697206914,6216.0246844983185,Large cod,2017_1_41G7_Large cod,14
